source_run_mode,capture_source,evaluation_split,layer,objective,selection_category,selection_regime,action_family,tile_shape,selector,physical_budget_bpw,n,p10_recovery,median_recovery,p90_recovery,median_physical_pages,median_logical_actions,median_logical_bytes,median_page_amplification
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.5,30,0.8935502602978993,0.9356740226090677,0.9646767024327408,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.75,30,0.9328642055380088,0.9568569982664585,0.9770646149893937,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.0,30,0.9396096750420775,0.96260426066335,0.9803149758022952,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.25,30,0.9490887049880774,0.9712445015744582,0.9841778323167634,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.5,30,0.9584162965315545,0.9744537097075445,0.9877067054363373,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.25,30,-8.236680403870466,-3.2474756287729525,-1.4841074005473593,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.5,30,-17.04155867951202,-8.091224992122223,-4.784041298477594,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.75,30,-21.345520164402185,-11.212943142556602,-7.05551548922982,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.0,30,-22.439207158283562,-12.014413223826182,-7.756341570300978,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.25,30,-22.000345601682458,-11.690636599854722,-7.466061750618345,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.5,30,-17.051377664361567,-9.866452452298162,-6.100805017934395,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.25,19,0.7815944939724752,0.8415131661546756,0.8868528607060752,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.5,19,0.8936169949112899,0.9245377604498651,0.9452077750862321,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.75,19,0.9292643266378161,0.9545201046279782,0.966896115990233,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.0,19,0.941131924360881,0.9605303055419492,0.9769656854204445,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.25,19,0.9517023536998461,0.9681975975736676,0.9805737127440095,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.5,19,0.9602921305324058,0.9719972141790127,0.9845229628588577,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.25,19,0.7843910904098559,0.84257405780169,0.8914233089309013,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.5,19,0.8910766303703891,0.9236399002395775,0.9487087636452407,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.75,19,0.9288717678038347,0.9507841815652511,0.9674821328289436,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.0,19,0.9394761384437844,0.9607610863640051,0.9737259706504351,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.25,19,0.9485591819572341,0.9692727390002104,0.9798227048728454,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.5,19,0.9596408520174899,0.9723480691221391,0.9818989609954198,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.25,19,-9.7439125508726,-5.7913645300525936,-2.6202172311805123,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.5,19,-21.954596750895284,-12.543004759623734,-7.200901853175288,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.75,19,-29.17405260344378,-17.259425453204027,-9.579925115791431,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.0,19,-29.98621376797101,-18.92993749271662,-10.367133970479708,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.25,19,-28.362182155190904,-18.072180705197308,-9.806575743955095,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.5,19,-23.922072988588894,-14.407371222542631,-7.364003488256483,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.25,23,0.8096137496709028,0.9252747159868908,0.9837168365361121,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.5,23,0.9098114396531415,0.9627676170606901,0.9922541920692209,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,0.75,23,0.9301902927127571,0.9706060629595583,0.994357485828095,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.0,23,0.9376787426514526,0.9744664115217694,0.9948490400067819,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.25,23,0.9429545334236715,0.9775990163660441,0.9954976760011175,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,32x32,exact_dynamic_tile_marginal_refresh_1,1.5,23,0.9474244118512756,0.9822016235472685,0.9963388252020231,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.25,23,0.8139326515963626,0.9207343341167016,0.9831796235806963,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.5,23,0.9065738459642123,0.9605587643226974,0.9921576072135179,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,0.75,23,0.9230572435160087,0.9694229220416887,0.9946214590474315,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.0,23,0.92939914713554,0.9717901300206641,0.9951798688453937,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.25,23,0.9390388475517238,0.9779151958238312,0.9960576449316362,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,64x16,exact_dynamic_tile_marginal_refresh_1,1.5,23,0.9490116668290542,0.9815323651996674,0.9966860855877915,1152.0,1152.0,589824.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.25,23,-10.996596817571604,-4.756477741437291,-1.500022516655232,192.0,192.0,98304.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.5,23,-21.061371501729507,-11.00530130908932,-4.5550935099383025,384.0,384.0,196608.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,0.75,23,-27.636242946524337,-15.297169311009,-6.176020619600768,576.0,576.0,294912.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.0,23,-29.036249066831655,-16.615386174809686,-6.517971625384688,768.0,768.0,393216.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.25,23,-27.97250593380617,-15.832241869050819,-6.332705826329243,960.0,960.0,491520.0,1.0
full,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,input_coordinate_baseline,input_coordinate_2columns_per_page,static_first_order_input_coordinate_baseline,1.5,23,-22.227272707694002,-12.196216884863723,-5.127077104602069,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.25,1,-2.939627557941903,-2.939627557941903,-2.939627557941903,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.5,1,-7.729749868398724,-7.729749868398724,-7.729749868398724,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.75,1,-10.508361417643327,-10.508361417643327,-10.508361417643327,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.0,1,-10.457069068160514,-10.457069068160514,-10.457069068160514,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.25,1,-10.379251563823342,-10.379251563823342,-10.379251563823342,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.5,1,-8.742288874202876,-8.742288874202876,-8.742288874202876,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.25,1,0.6002360511500232,0.6002360511500232,0.6002360511500232,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.5,1,0.8288073088144625,0.8288073088144625,0.8288073088144625,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.75,1,0.9013365096232655,0.9013365096232655,0.9013365096232655,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.0,1,0.9504943427549946,0.9504943427549946,0.9504943427549946,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.25,1,0.9707134349495882,0.9707134349495882,0.9707134349495882,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.5,1,0.9931934445687018,0.9931934445687018,0.9931934445687018,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.25,1,-2.9242420100098556,-2.9242420100098556,-2.9242420100098556,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.5,1,-8.671190184997691,-8.671190184997691,-8.671190184997691,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.75,1,-12.871883881129174,-12.871883881129174,-12.871883881129174,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.0,1,-14.386109347275582,-14.386109347275582,-14.386109347275582,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.25,1,-13.686818366111298,-13.686818366111298,-13.686818366111298,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.5,1,-11.250998482502837,-11.250998482502837,-11.250998482502837,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.25,1,0.19524281739310478,0.19524281739310478,0.19524281739310478,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.5,1,0.4846416611435501,0.4846416611435501,0.4846416611435501,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.75,1,0.29497522575426205,0.29497522575426205,0.29497522575426205,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.0,1,0.5645322901989226,0.5645322901989226,0.5645322901989226,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.25,1,0.7895020524279224,0.7895020524279224,0.7895020524279224,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.5,1,0.8949737839706527,0.8949737839706527,0.8949737839706527,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.25,1,-1.5341976359133405,-1.5341976359133405,-1.5341976359133405,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.5,1,-4.759580932415915,-4.759580932415915,-4.759580932415915,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.75,1,-7.765345782321916,-7.765345782321916,-7.765345782321916,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.0,1,-8.585547937742794,-8.585547937742794,-8.585547937742794,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.25,1,-8.42961068837534,-8.42961068837534,-8.42961068837534,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.5,1,-6.5183047585348,-6.5183047585348,-6.5183047585348,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.25,1,0.48960461353381846,0.48960461353381846,0.48960461353381846,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.5,1,0.6731382801757686,0.6731382801757686,0.6731382801757686,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.75,1,0.7707593842982021,0.7707593842982021,0.7707593842982021,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.0,1,0.8585132139885954,0.8585132139885954,0.8585132139885954,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.25,1,0.9067428205382893,0.9067428205382893,0.9067428205382893,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.5,1,0.9325935330997105,0.9325935330997105,0.9325935330997105,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.25,1,-3.6259495386670517,-3.6259495386670517,-3.6259495386670517,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.5,1,-6.875493282097657,-6.875493282097657,-6.875493282097657,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,0.75,1,-8.501537548395644,-8.501537548395644,-8.501537548395644,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.0,1,-8.877908226469367,-8.877908226469367,-8.877908226469367,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.25,1,-8.799030059312324,-8.799030059312324,-8.799030059312324,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_first_order,1.5,1,-7.70755722147188,-7.70755722147188,-7.70755722147188,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.25,1,0.8370834476852325,0.8370834476852325,0.8370834476852325,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.5,1,0.8637658139847297,0.8637658139847297,0.8637658139847297,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,0.75,1,0.9023792796633721,0.9023792796633721,0.9023792796633721,576.0,576.0,294912.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.0,1,0.9622181652343841,0.9622181652343841,0.9622181652343841,768.0,768.0,393216.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.25,1,0.9918149693337248,0.9918149693337248,0.9918149693337248,960.0,960.0,491520.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_suffix_metadata_heavy,gate_up_tile_plus_down_column,32x32,static_wina,1.5,1,0.9945772610480121,0.9945772610480121,0.9945772610480121,1152.0,1152.0,589824.0,1.0
pilot,exact_checkpoint,validation,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,16x64,exact_dynamic_tile_marginal_refresh_1,0.25,7,0.9034324912176444,0.9302199678446775,0.9664757822639614,192.0,192.0,98304.0,1.0
pilot,exact_checkpoint,validation,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,16x64,exact_dynamic_tile_marginal_refresh_1,0.5,7,0.9424135039995394,0.9671605296040017,0.985649067384674,384.0,384.0,196608.0,1.0
pilot,exact_checkpoint,validation,0,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,gate_up_tile_plus_down_column,16x64,exact_dynamic_tile_marginal_refresh_1,0.75,7,0.9451605280951089,0.9684280886359925,0.987175426710637,576.0,576.0,294912.0,1.0
