factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,layer,router_rank,expert_invocations,selected_pages_mean,selected_pages_median,selected_pages_p10,selected_pages_p90,expert_recovery_median,expert_recovery_p10
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,1,32,989.5625,984.5,882.1,1112.5000000000002,0.9987752612113254,0.9971553241805112
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,2,32,894.03125,890.0,775.0,986.8000000000001,0.997686867633613,0.9940769494743651
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,3,32,806.125,796.5,681.1,957.8000000000001,0.995806080786829,0.9908583725440757
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,4,32,751.5,768.0,639.2,855.8000000000001,0.994647842334919,0.9878749094380943
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,5,32,679.375,692.5,576.0,767.9,0.9897178526658563,0.9750693056502195
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,6,32,623.71875,622.5,504.6,733.5,0.9872411604053726,0.9726381329516234
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,7,32,571.84375,576.0,476.9,697.7,0.9848372228334602,0.9662339932764977
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,22,8,32,512.53125,520.5,400.5,598.5,0.9713499921740324,0.9432113383963959
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,1,32,1034.84375,1046.0,919.1,1156.1000000000001,0.9995043277940858,0.997570425750724
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,2,32,923.53125,917.0,834.6,1094.9,0.9986365146580441,0.9947935645213796
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,3,32,766.6875,749.0,663.1,880.8,0.9946857726057001,0.9873107665597336
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,4,32,720.5625,749.0,592.5,801.2,0.9919636717681246,0.9850179330046621
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,5,32,674.8125,676.0,576.0,768.0,0.9874710712518298,0.9734785563322416
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,6,32,622.78125,620.0,510.2,747.0,0.9865983470413429,0.97024017220255
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,7,32,568.78125,576.5,407.2,681.8000000000001,0.9858543777681051,0.9663509906264283
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,23,8,32,515.40625,535.5,382.2,634.9000000000001,0.9724601167800853,0.9397458546596353
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,1,32,1128.4375,1147.5,1007.2,1242.3,0.999705984197713,0.9991343498722879
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,2,32,970.90625,988.0,838.6,1084.8,0.9988063048351608,0.9966441881015426
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,3,32,843.65625,845.0,729.0,978.4,0.996597987202281,0.9914063124562753
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,4,32,730.0,729.0,577.2,884.9000000000001,0.9921316371849154,0.9851825021881773
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,5,32,624.5625,650.5,505.5,747.0,0.9873267237042049,0.9746635435651926
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,6,32,562.3125,566.0,438.0,685.5,0.9829085205173544,0.969072665130349
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,7,32,508.125,515.0,384.0,599.2,0.9764789189625053,0.9409929468266356
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,24,8,32,459.53125,440.5,384.0,581.4,0.964987385867087,0.933365710572889
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,1,32,1034.90625,1012.0,896.9,1152.0,0.9987906521901897,0.9973442982748583
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,2,32,851.8125,836.5,745.4,1021.9,0.9970716383216477,0.992798399813166
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,3,32,784.9375,770.0,641.1,904.2,0.9953114221151836,0.9895061894880374
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,4,32,745.65625,734.0,630.3,850.1,0.9930094127640685,0.9850256024944763
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,5,32,671.4375,662.0,576.0,768.0,0.988728085858354,0.9748411595295313
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,6,32,627.53125,616.0,560.6,729.0,0.9866126717298608,0.9704631909638755
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,7,32,558.84375,566.5,454.0,658.1,0.9741431055166277,0.9635594635382743
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,25,8,32,553.75,567.0,384.0,726.3000000000001,0.9796204592004562,0.9493435305615241
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,1,32,1021.65625,1013.5,860.6,1231.7000000000003,0.9993367143278846,0.9973441054832473
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,2,32,878.75,879.5,750.9,996.7,0.9978390111437541,0.9941282921004656
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,3,32,790.21875,768.0,729.0,869.8,0.996334714935739,0.9914070827082041
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,4,32,730.53125,748.5,650.0,825.7,0.994561945229011,0.9864534987383152
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,5,32,667.5,682.5,563.4,766.8000000000001,0.9912541547924609,0.9829591381755001
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,6,32,640.15625,662.5,532.2,766.1,0.9865583121090145,0.9734756505112381
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,7,32,565.625,576.0,464.0,672.6,0.9828080681232377,0.9669940761205787
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,26,8,32,534.0625,576.0,390.6,636.2,0.9822658611335873,0.9448666640958505
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,1,32,1052.28125,1028.5,935.2,1215.9,0.9995098177927384,0.9983216777264226
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,2,32,889.78125,880.0,768.9,1016.8,0.9983514008531587,0.9937338458080256
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,3,32,784.75,768.0,680.9,931.4000000000001,0.9945130033158212,0.9901527056669442
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,4,32,742.65625,730.5,649.3,865.7,0.9941927705571494,0.9867006889296454
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,5,32,671.09375,696.5,569.7,749.0,0.9913726339451054,0.97272003566319
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,6,32,624.9375,639.5,473.1,747.7,0.9863456128983321,0.970128976048636
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,7,32,560.5,566.5,462.8,659.7,0.9809982560122466,0.9686551984473315
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,27,8,32,503.53125,502.5,336.7,685.1,0.9751030829980025,0.9213103365482734
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,1,32,1069.03125,1076.0,924.7,1193.3000000000002,0.9994734513328849,0.9974737391176669
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,2,32,886.75,891.5,768.3,1000.6,0.9982311660423873,0.9937825687156989
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,3,32,797.96875,768.0,704.5,932.3000000000001,0.9950530502554304,0.9912629059193364
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,4,32,757.09375,763.5,675.2,875.7,0.99456149797937,0.9881834224775615
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,5,32,676.8125,650.5,581.5,795.9000000000001,0.9909166625958423,0.9773952441037058
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,6,32,591.34375,587.5,474.2,682.3000000000001,0.9852054798979524,0.9597912473645092
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,7,32,566.96875,576.0,453.5,704.0000000000001,0.9855465908241242,0.9644365915132869
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,28,8,32,482.3125,457.5,383.1,580.5,0.9727924070029648,0.9476516105650814
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,1,32,1048.1875,1034.5,960.0,1151.1,0.999610625919934,0.998931991691995
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,2,32,862.84375,858.5,736.4,1058.8000000000002,0.9971596983257476,0.9923330803927867
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,3,32,807.0625,797.0,729.0,921.4000000000001,0.9969864832665167,0.989948792861629
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,4,32,718.40625,729.0,631.6,768.0,0.9941492164318892,0.9869592317990246
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,5,32,661.8125,677.5,550.3,773.4,0.9907873798078579,0.9744739913698356
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,6,32,624.5625,624.0,576.0,729.0,0.987028424673972,0.9728154115702792
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,7,32,565.46875,565.5,458.4,664.5,0.9841899364002522,0.9708952097887835
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,29,8,32,539.90625,540.0,420.3,691.9,0.9757208118629241,0.9485797950680056
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,1,32,1002.75,1021.5,902.5,1098.5,0.999168364325637,0.9977591682076838
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,2,32,859.78125,855.5,768.0,975.0,0.998195098216233,0.9928888377638176
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,3,32,818.15625,776.5,729.0,993.5000000000001,0.9953388217661162,0.9893202071061948
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,4,32,718.9375,729.0,576.8,800.4,0.993240800655055,0.9802854136950742
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,5,32,664.0,664.0,576.0,749.8000000000001,0.9901373265561509,0.9823717647592978
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,6,32,617.375,616.0,458.7,747.5,0.9847627069212999,0.968351713063845
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,7,32,603.84375,585.0,509.3,725.4000000000001,0.9863455073975909,0.9708700139009445
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,30,8,32,544.65625,538.0,428.3,644.6,0.9771744608224764,0.9639778947569787
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,1,32,1029.34375,1039.0,940.4,1118.0,0.9994969330029022,0.9984239071309874
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,2,32,930.28125,931.5,786.4,1054.3,0.9987970396479047,0.9949932140024305
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,3,32,807.8125,781.0,729.0,919.0,0.9971492303720673,0.9918077901713153
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,4,32,698.3125,698.5,576.0,768.0,0.9920659186268759,0.9825581428035373
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,5,32,646.75,656.0,538.2,766.1,0.9896206763390685,0.9837543880656301
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,6,32,606.5,628.5,506.0,698.9,0.9872054207059027,0.9706136308683316
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,7,32,567.375,576.0,455.0,642.6,0.9857371529292276,0.9673166405238772
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,31,8,32,542.28125,555.5,399.7,655.1,0.986278356088717,0.9520622684357768
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,1,32,1021.90625,1003.5,953.2,1145.0,0.9996298726246828,0.9986149181725876
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,2,32,894.0,889.0,768.0,1012.4000000000001,0.9987251552704168,0.9942526004086055
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,3,32,819.46875,810.5,706.5,965.7,0.9961077719230097,0.9926845538838038
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,4,32,714.71875,729.0,577.2,813.1,0.9939011260883408,0.9853841937130902
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,5,32,667.5625,674.5,576.0,784.6,0.9906020121071142,0.9762212483083927
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,6,32,602.15625,585.5,500.1,727.2,0.9826671587541898,0.9715838168519227
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,7,32,577.96875,576.0,451.3,666.2,0.9835408752138854,0.9667408253283523
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,32,8,32,531.5625,534.5,404.1,626.8,0.9772157686069534,0.946263327321423
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,1,32,1069.1875,1078.5,941.7,1214.9,0.9998029696735535,0.9991115913601976
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,2,32,943.875,922.5,876.7,1057.1000000000001,0.9992581892754782,0.9984122855965395
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,3,32,836.0625,835.5,749.0,941.4,0.9977438325348134,0.9950464025713036
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,4,32,769.625,768.0,698.4,853.0,0.9965810192774944,0.994047797574574
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,5,32,665.28125,671.0,576.0,749.0,0.9934846184568185,0.9838862017728801
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,6,32,578.25,576.0,476.5,683.7,0.9863686853204604,0.9727540601880096
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,7,32,529.78125,550.0,388.3,668.3000000000002,0.9815891711595568,0.9489414455776745
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,33,8,32,436.53125,462.5,302.0,540.7,0.9701753238506468,0.9235894288266604
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,1,32,970.03125,968.0,913.5,1046.8,0.9992556649150326,0.9985757211050966
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,2,32,885.78125,900.5,768.0,989.3000000000001,0.9987135229902995,0.9948566870255532
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,3,32,825.84375,831.5,729.0,906.1,0.9976195464481774,0.9933964760128807
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,4,32,734.8125,729.0,661.1,837.8,0.9951806972108177,0.9909529610024735
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,5,32,672.5,672.0,576.0,757.1,0.9910752725577111,0.9820573754060223
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,6,32,630.375,626.0,576.0,725.4000000000001,0.9885248418730135,0.9806492177833809
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,7,32,579.96875,576.0,485.7,682.0,0.9857177407256285,0.9753280714446834
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,34,8,32,529.5625,553.0,421.7,666.4000000000001,0.9820823899382772,0.9599841164851829
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,1,32,985.1875,1018.0,852.0,1079.6000000000001,0.9994199881433306,0.9982950703318957
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,2,32,849.125,871.5,749.0,941.7,0.9975435850606402,0.993947968590229
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,3,32,800.6875,772.5,693.3,912.1,0.9965068830246313,0.9885868192256321
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,4,32,711.84375,727.5,640.2,761.6,0.9940280271629174,0.983377708945339
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,5,32,675.75,689.0,576.0,768.0,0.9917218081765684,0.9818478177784028
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,6,32,628.875,630.5,537.8,729.0,0.9874334025897216,0.9711208589029533
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,7,32,609.0,576.0,544.2,699.7,0.9830145895810528,0.9731238534513266
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,35,8,32,567.84375,576.0,465.0,686.0,0.982870119921688,0.9706513021063142
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,1,32,993.625,996.0,879.1,1119.9,0.9993869788377041,0.9976028748929181
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,2,32,844.21875,844.0,749.0,950.6,0.9984160606801666,0.9936603724048778
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,3,32,807.34375,797.5,683.9,930.8,0.9962820299048427,0.9921245329481331
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,4,32,713.8125,719.5,643.1,792.1,0.9939662647763385,0.9871813611746126
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,5,32,681.03125,687.0,576.0,762.5,0.9887489140775281,0.9831134463912997
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,6,32,618.875,608.5,499.7,758.0,0.9860026451738674,0.9716635315943295
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,7,32,610.75,593.0,479.8,730.8,0.9869075047612301,0.969767718463384
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,36,8,32,560.1875,558.5,486.4,647.0,0.9805884414053305,0.9651248927472063
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,1,32,957.46875,969.5,865.0,1074.3,0.9990491387792126,0.9973108386501841
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,2,32,847.5625,831.5,749.0,1003.1000000000001,0.997261682091052,0.9943274024339824
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,3,32,750.0,748.0,609.9,871.7,0.9954568239684172,0.9895087935643755
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,4,32,754.25,749.0,642.3,883.6,0.9947147222906758,0.9865301861396822
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,5,32,689.75,675.0,556.9,817.3000000000001,0.9938694114647569,0.9737452055802754
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,6,32,650.21875,654.0,546.6,729.0,0.9927233758316758,0.9810356878970354
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,7,32,587.96875,584.0,468.2,725.4000000000001,0.9840416805572797,0.9689898787239438
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,37,8,32,590.0625,576.0,506.8,676.6,0.9861972584739775,0.9726159699469719
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,1,32,1077.90625,1093.0,912.8,1222.7,0.9997973073379989,0.9990485557447542
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,2,32,880.40625,885.5,750.0,1031.3000000000002,0.9987284293271758,0.9932276540019371
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,3,32,807.09375,817.0,681.1,931.4,0.9977735803486634,0.989358022901084
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,4,32,717.59375,749.0,576.3,796.1,0.9946802105149439,0.9831437808089295
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,5,32,698.40625,681.5,576.0,855.0,0.9936015792536405,0.9761715882461034
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,6,32,606.65625,609.5,486.3,729.0,0.9868362813934184,0.9704444710645227
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,7,32,537.0625,575.0,386.4,625.1,0.9824490773566079,0.9484757273217863
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,38,8,32,503.1875,512.5,384.0,633.8000000000001,0.9717517287371853,0.9400071878473482
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,1,32,917.46875,928.0,750.9,1076.7,0.9993980987992773,0.9951529305460537
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,2,32,846.15625,826.5,740.9,1008.5,0.9983105857450006,0.995682130780078
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,3,32,807.5625,777.0,701.8,927.4,0.9976340818993297,0.9928602665440626
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,4,32,753.09375,767.0,630.9,837.3000000000001,0.9951896939116958,0.9924141731517453
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,5,32,695.6875,695.0,576.0,780.7,0.9942332701198443,0.9860346033528536
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,6,32,653.875,664.0,522.3,766.1,0.9889418210816401,0.9694126432150043
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,7,32,623.125,618.5,493.7,749.0,0.9871810691929511,0.9776423405437171
exact_proxy_rank4_fp32,pooled_exact_combined_moe_column_generated_local,729,1536,39,8,32,531.96875,540.5,400.6,635.2,0.9808014716550475,0.9571138899794306
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,1,32,801.34375,748.5,579.8,1090.1000000000001,0.9999956634734171,0.9999501892233893
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,2,32,817.375,769.0,565.1,1108.8000000000002,0.9999927858440338,0.9998424842971791
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,3,32,773.125,769.0,614.1,922.6,0.9999716877500016,0.9997664035202374
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,4,32,730.09375,736.0,577.8,861.9,0.999941172526815,0.9997896402376024
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,5,32,701.5,678.0,576.0,881.8000000000001,0.9998969111489354,0.9995048585954414
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,6,32,704.96875,688.0,516.9,935.8000000000001,0.9998219076963281,0.9993944646079251
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,7,32,656.84375,653.0,478.2,816.3000000000001,0.9996802165162971,0.9987181767653391
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,0,8,32,644.28125,591.0,451.4,904.2,0.9996912703316434,0.9983174506124642
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,1,32,1033.75,1031.5,913.2,1152.0,0.9994823640432773,0.99883186520584
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,2,32,891.0625,910.0,736.4,1080.6000000000001,0.9989526998611418,0.9958564108172643
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,3,32,815.4375,795.0,729.0,931.5,0.997803320757281,0.9949500933373622
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,4,32,748.0625,749.0,608.6,869.4000000000001,0.9950874996524991,0.9863952330054554
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,5,32,683.15625,652.5,576.0,823.8000000000002,0.98763383294534,0.9749404597265763
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,6,32,590.15625,576.0,462.3,747.0,0.9880622937695178,0.9641206985631147
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,7,32,520.5,570.0,384.6,617.6,0.9730793201222608,0.9661256157406216
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,1,8,32,543.125,534.5,427.7,668.9,0.981946885143548,0.9641274830340845
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,1,32,1134.90625,1144.0,981.7,1323.0,0.9997824864593344,0.9993156517643957
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,2,32,972.625,965.0,811.2,1152.0,0.9989604101974149,0.9963106299949646
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,3,32,834.15625,820.5,729.0,998.6,0.9961913013684591,0.9907017455589009
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,4,32,724.625,739.5,576.0,875.6000000000001,0.99370834898836,0.9824896263790914
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,5,32,641.125,643.0,517.3,749.0,0.9863589841326013,0.9706364588982991
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,6,32,565.9375,573.5,465.3,720.6000000000001,0.9812708475816396,0.9634180237198238
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,7,32,506.65625,527.5,384.0,603.9000000000001,0.978341870623981,0.9414619227546512
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,2,8,32,443.6875,418.0,325.0,576.0,0.9570944866235258,0.9286115205550807
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,3,1,32,1100.59375,1068.5,946.6,1307.8000000000002,0.9994847124847562,0.997599228444844
exact_proxy_rank4_fp32,pooled_exact_combined_moe_oracle,729,1536,3,2,32,933.03125,940.5,731.0,1109.8,0.9983666466816074,0.9893778224262912
