source_run_mode,capture_source,evaluation_split,layer,objective,selection_category,selection_regime,action_family,representation,selector,physical_budget_bpw,n,p10_recovery,median_recovery,p90_recovery,median_physical_pages,median_logical_actions,median_logical_bytes,median_page_amplification
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,1.25,1,0.9794354933004036,0.9794354933004036,0.9794354933004036,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,1.5,1,0.9917758460788506,0.9917758460788506,0.9917758460788506,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.25,1,0.8118979784921939,0.8118979784921939,0.8118979784921939,192.0,116.0,89088.0,1.103448275862069
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.5,1,0.8877390884665448,0.8877390884665448,0.8877390884665448,384.0,240.0,184320.0,1.0666666666666667
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.75,1,0.9121559899482817,0.9121559899482817,0.9121559899482817,576.0,361.0,277248.0,1.0637119113573408
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.0,1,0.9209413622206657,0.9209413622206657,0.9209413622206657,768.0,481.0,369408.0,1.0644490644490645
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.25,1,0.9315988938255103,0.9315988938255103,0.9315988938255103,960.0,613.0,470784.0,1.0440456769983686
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.5,1,0.9400755104058224,0.9400755104058224,0.9400755104058224,1152.0,747.0,573696.0,1.0281124497991967
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.0625,1,0.24901715686601922,0.24901715686601922,0.24901715686601922,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.125,1,0.29055659577828097,0.29055659577828097,0.29055659577828097,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.25,1,0.15446708501387985,0.15446708501387985,0.15446708501387985,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.375,1,0.16013723889005294,0.16013723889005294,0.16013723889005294,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.5,1,0.22401301759477987,0.22401301759477987,0.22401301759477987,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.75,1,0.46056059073908684,0.46056059073908684,0.46056059073908684,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.0,1,0.6590453723863086,0.6590453723863086,0.6590453723863086,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.25,1,0.8580389865395298,0.8580389865395298,0.8580389865395298,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.5,1,0.9429655224731373,0.9429655224731373,0.9429655224731373,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,4,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.0625,1,0.3854734042410234,0.3854734042410234,0.3854734042410234,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.125,1,0.5129619895380106,0.5129619895380106,0.5129619895380106,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.25,1,0.6545758204821691,0.6545758204821691,0.6545758204821691,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.375,1,0.7051937899961471,0.7051937899961471,0.7051937899961471,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.5,1,0.6957399618482447,0.6957399618482447,0.6957399618482447,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.75,1,0.7938002062834202,0.7938002062834202,0.7938002062834202,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.0,1,0.8509598358819248,0.8509598358819248,0.8509598358819248,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.25,1,0.8653970262310637,0.8653970262310637,0.8653970262310637,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.5,1,0.8674777013920664,0.8674777013920664,0.8674777013920664,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.0625,1,0.6758150171478916,0.6758150171478916,0.6758150171478916,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.125,1,0.7998593699725697,0.7998593699725697,0.7998593699725697,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.25,1,0.8820477344651698,0.8820477344651698,0.8820477344651698,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.375,1,0.9132497891455996,0.9132497891455996,0.9132497891455996,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.5,1,0.9321911006700203,0.9321911006700203,0.9321911006700203,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.75,1,0.9545617943713606,0.9545617943713606,0.9545617943713606,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,1.0,1,0.9678215031565609,0.9678215031565609,0.9678215031565609,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,1.25,1,0.9736826576085372,0.9736826576085372,0.9736826576085372,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,1.5,1,0.9771370318500127,0.9771370318500127,0.9771370318500127,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,2.0,1,0.999999999999288,0.999999999999288,0.999999999999288,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.0625,1,0.4709787899796739,0.4709787899796739,0.4709787899796739,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.125,1,0.7125156884887456,0.7125156884887456,0.7125156884887456,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.25,1,0.7609528600577915,0.7609528600577915,0.7609528600577915,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.375,1,0.7488982089514001,0.7488982089514001,0.7488982089514001,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.5,1,0.8497304662403874,0.8497304662403874,0.8497304662403874,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,0.75,1,0.8832322271686148,0.8832322271686148,0.8832322271686148,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,1.0,1,0.945606318127161,0.945606318127161,0.945606318127161,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,1.25,1,0.9755621542262506,0.9755621542262506,0.9755621542262506,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,1.5,1,0.9928974112934114,0.9928974112934114,0.9928974112934114,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,first_order_gate_up_down_sensitivity,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.0625,1,0.38884259380044184,0.38884259380044184,0.38884259380044184,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.125,1,0.652630913785746,0.652630913785746,0.652630913785746,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.25,1,0.7510322962451015,0.7510322962451015,0.7510322962451015,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.375,1,0.8417001522486206,0.8417001522486206,0.8417001522486206,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.5,1,0.9001710651960374,0.9001710651960374,0.9001710651960374,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,0.75,1,0.91488272891961,0.91488272891961,0.91488272891961,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,1.0,1,0.9598334725728569,0.9598334725728569,0.9598334725728569,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,1.25,1,0.9818368750476469,0.9818368750476469,0.9818368750476469,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,1.5,1,0.9945400726518357,0.9945400726518357,0.9945400726518357,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,independent_unit_correction_norm,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.25,1,0.86528088149154,0.86528088149154,0.86528088149154,192.0,115.0,88320.0,1.1130434782608696
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.5,1,0.911151899940449,0.911151899940449,0.911151899940449,384.0,229.0,175872.0,1.1179039301310043
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,0.75,1,0.9298928385753338,0.9298928385753338,0.9298928385753338,575.0,352.0,270336.0,1.0890151515151516
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.0,1,0.9415119687898788,0.9415119687898788,0.9415119687898788,768.0,482.0,370176.0,1.062240663900415
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.25,1,0.9463480935820108,0.9463480935820108,0.9463480935820108,960.0,613.0,470784.0,1.0440456769983686
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,progressive_q3_q4_coherent_unit_packet_2plus1_pages,exact_progressive_neuron_page_greedy,1.5,1,0.9510512712118003,0.9510512712118003,0.9510512712118003,1152.0,747.0,573696.0,1.0281124497991967
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.0625,1,0.37887771547324367,0.37887771547324367,0.37887771547324367,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.125,1,0.4957280395221695,0.4957280395221695,0.4957280395221695,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.25,1,0.520080099122285,0.520080099122285,0.520080099122285,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.375,1,0.7068558126163499,0.7068558126163499,0.7068558126163499,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.5,1,0.6899590071860229,0.6899590071860229,0.6899590071860229,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,0.75,1,0.8371550183570471,0.8371550183570471,0.8371550183570471,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.0,1,0.8504043176073911,0.8504043176073911,0.8504043176073911,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.25,1,0.8636059405269066,0.8636059405269066,0.8636059405269066,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,1.5,1,0.8770517763558258,0.8770517763558258,0.8770517763558258,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,20,exact_sequential_complete_expert_qenergy,h0_proxy,h0_resident_proxy_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,q2_hidden_magnitude,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.0625,1,0.8183398939664889,0.8183398939664889,0.8183398939664889,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.125,1,0.8955728821884376,0.8955728821884376,0.8955728821884376,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.25,1,0.9622803978972032,0.9622803978972032,0.9622803978972032,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.375,1,0.9643013603333794,0.9643013603333794,0.9643013603333794,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.5,1,0.9827688729155499,0.9827688729155499,0.9827688729155499,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,0.75,1,0.9932711416959225,0.9932711416959225,0.9932711416959225,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.0,1,0.9960755976643441,0.9960755976643441,0.9960755976643441,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.25,1,0.9967731112300469,0.9967731112300469,0.9967731112300469,960.0,320.0,491520.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,1.5,1,0.9982670137061692,0.9982670137061692,0.9982670137061692,1152.0,384.0,589824.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,deployable_h0_proxy,h0_deployable_metadata_late,neuron_major,direct_q2_q4_complete_unit_packet_3pages,weight_aware_down_delta,2.0,1,1.0,1.0,1.0,1536.0,512.0,786432.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.0625,1,0.880230387627404,0.880230387627404,0.880230387627404,48.0,16.0,24576.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.125,1,0.9443428782585696,0.9443428782585696,0.9443428782585696,96.0,32.0,49152.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.25,1,0.9776309261909152,0.9776309261909152,0.9776309261909152,192.0,64.0,98304.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.375,1,0.9842728611651136,0.9842728611651136,0.9842728611651136,288.0,96.0,147456.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.5,1,0.9868603976124423,0.9868603976124423,0.9868603976124423,384.0,128.0,196608.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,0.75,1,0.9890885491456644,0.9890885491456644,0.9890885491456644,576.0,192.0,294912.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,1.0,1,0.990912354143217,0.990912354143217,0.990912354143217,768.0,256.0,393216.0,1.0
pilot,exact_checkpoint,test,39,exact_sequential_complete_expert_qenergy,h0_oracle,h0_oracle_full_suffix,neuron_major,direct_q2_q4_complete_unit_packet_3pages,exact_unit_output_marginal_fixed_greedy,1.25,1,0.9912797075073708,0.9912797075073708,0.9912797075073708,960.0,320.0,491520.0,1.0
