request_id,position,layer,expert_id,router_rank,projection,method,auc_0_2
tfprod-req000098-00e89186,384,20,72,7,down,native,0.38638787516367434
tfprod-req000098-00e89186,384,20,72,7,down,overcomplete_2x,0.2893248343578405
tfprod-req000098-00e89186,384,20,72,7,down,pca,0.3706712246230883
tfprod-req000098-00e89186,384,20,72,7,down,progressive_best,0.4441111997697459
tfprod-req000098-00e89186,384,20,72,7,down,random,0.1604158156059422
tfprod-req000098-00e89186,384,20,72,7,down,two_view_oracle,0.2840239155431943
tfprod-req000098-00e89186,384,20,72,7,gate,generalized,0.5083150670162022
tfprod-req000098-00e89186,384,20,72,7,gate,learned_s11,0.4842124548038925
tfprod-req000098-00e89186,384,20,72,7,gate,learned_s29,0.4898370300312415
tfprod-req000098-00e89186,384,20,72,7,gate,learned_s47,0.4758723702960438
tfprod-req000098-00e89186,384,20,72,7,gate,native,0.3245607706405271
tfprod-req000098-00e89186,384,20,72,7,gate,overcomplete_2x,0.4466222336476042
tfprod-req000098-00e89186,384,20,72,7,gate,pca,0.4722894661640473
tfprod-req000098-00e89186,384,20,72,7,gate,progressive_best,0.47459638708108853
tfprod-req000098-00e89186,384,20,72,7,gate,random,0.15640187234496084
tfprod-req000098-00e89186,384,20,72,7,gate,two_view_oracle,0.5039848644145939
tfprod-req000098-00e89186,384,20,72,7,up,generalized,0.35111726666883963
tfprod-req000098-00e89186,384,20,72,7,up,learned_s11,0.2873138931082494
tfprod-req000098-00e89186,384,20,72,7,up,learned_s29,0.3134749298921147
tfprod-req000098-00e89186,384,20,72,7,up,learned_s47,0.3256689529022485
tfprod-req000098-00e89186,384,20,72,7,up,native,0.22217598160888907
tfprod-req000098-00e89186,384,20,72,7,up,overcomplete_2x,0.2588816166401096
tfprod-req000098-00e89186,384,20,72,7,up,pca,0.3008417749590295
tfprod-req000098-00e89186,384,20,72,7,up,progressive_best,0.3264662001633932
tfprod-req000098-00e89186,384,20,72,7,up,random,0.13375536713949654
tfprod-req000098-00e89186,384,20,72,7,up,two_view_oracle,0.3490542966927911
tfprod-req000098-00e89186,384,20,148,1,down,generalized,0.1337638828677045
tfprod-req000098-00e89186,384,20,148,1,down,learned_s11,0.24699435086690005
tfprod-req000098-00e89186,384,20,148,1,down,learned_s29,0.25893394022540406
tfprod-req000098-00e89186,384,20,148,1,down,learned_s47,0.0050279926706199435
tfprod-req000098-00e89186,384,20,148,1,down,native,0.6547332000690502
tfprod-req000098-00e89186,384,20,148,1,down,overcomplete_2x,0.24113953593895085
tfprod-req000098-00e89186,384,20,148,1,down,pca,0.2834595606096545
tfprod-req000098-00e89186,384,20,148,1,down,progressive_best,0.6982604061449678
tfprod-req000098-00e89186,384,20,148,1,down,random,0.33425710060570935
tfprod-req000098-00e89186,384,20,148,1,down,two_view_oracle,0.0988913280997168
tfprod-req000098-00e89186,384,20,148,1,gate,generalized,0.5396191113818892
tfprod-req000098-00e89186,384,20,148,1,gate,learned_s11,0.4850992220555069
tfprod-req000098-00e89186,384,20,148,1,gate,learned_s29,0.4791882510784909
tfprod-req000098-00e89186,384,20,148,1,gate,learned_s47,0.4810280759735685
tfprod-req000098-00e89186,384,20,148,1,gate,native,0.32370376002648604
tfprod-req000098-00e89186,384,20,148,1,gate,overcomplete_2x,0.4507047248715587
tfprod-req000098-00e89186,384,20,148,1,gate,pca,0.48777199328712983
tfprod-req000098-00e89186,384,20,148,1,gate,progressive_best,0.4944203548791584
tfprod-req000098-00e89186,384,20,148,1,gate,random,0.13178922806116286
tfprod-req000098-00e89186,384,20,148,1,gate,two_view_oracle,0.534871340633614
tfprod-req000098-00e89186,384,20,148,1,up,generalized,0.3233606252125856
tfprod-req000098-00e89186,384,20,148,1,up,learned_s11,0.2816492260050016
tfprod-req000098-00e89186,384,20,148,1,up,learned_s29,0.3126003919920053
tfprod-req000098-00e89186,384,20,148,1,up,learned_s47,0.2986852732932547
tfprod-req000098-00e89186,384,20,148,1,up,native,0.23181776259101397
tfprod-req000098-00e89186,384,20,148,1,up,overcomplete_2x,0.24456544551630352
tfprod-req000098-00e89186,384,20,148,1,up,pca,0.29356409333834543
tfprod-req000098-00e89186,384,20,148,1,up,progressive_best,0.2878316664056785
tfprod-req000098-00e89186,384,20,148,1,up,random,0.17175578760127833
tfprod-req000098-00e89186,384,20,148,1,up,two_view_oracle,0.3219307709461193
tfprod-req000098-00e89186,384,39,70,8,down,generalized,0.7618783270037812
tfprod-req000098-00e89186,384,39,70,8,down,learned_s11,0.7550905047245546
tfprod-req000098-00e89186,384,39,70,8,down,learned_s29,0.7894040842547471
tfprod-req000098-00e89186,384,39,70,8,down,learned_s47,0.7766156725343263
tfprod-req000098-00e89186,384,39,70,8,down,native,0.3309299438246174
tfprod-req000098-00e89186,384,39,70,8,down,overcomplete_2x,0.7479109945903377
tfprod-req000098-00e89186,384,39,70,8,down,pca,0.7617144424732436
tfprod-req000098-00e89186,384,39,70,8,down,progressive_best,0.43086154251763176
tfprod-req000098-00e89186,384,39,70,8,down,random,0.23439738609669547
tfprod-req000098-00e89186,384,39,70,8,down,two_view_oracle,0.7434376766663892
tfprod-req000098-00e89186,384,39,70,8,gate,generalized,0.763944888765886
tfprod-req000098-00e89186,384,39,70,8,gate,learned_s11,0.7463244312405194
tfprod-req000098-00e89186,384,39,70,8,gate,learned_s29,0.7384131452119426
tfprod-req000098-00e89186,384,39,70,8,gate,learned_s47,0.7466398001357806
tfprod-req000098-00e89186,384,39,70,8,gate,native,0.3467179740101132
tfprod-req000098-00e89186,384,39,70,8,gate,overcomplete_2x,0.7290759828758745
tfprod-req000098-00e89186,384,39,70,8,gate,pca,0.7435059086989881
tfprod-req000098-00e89186,384,39,70,8,gate,progressive_best,0.7396821648585122
tfprod-req000098-00e89186,384,39,70,8,gate,random,0.30743441824178774
tfprod-req000098-00e89186,384,39,70,8,gate,two_view_oracle,0.7591988264188616
tfprod-req000098-00e89186,384,39,70,8,up,generalized,0.7647035388942072
tfprod-req000098-00e89186,384,39,70,8,up,learned_s11,0.7532691106687918
tfprod-req000098-00e89186,384,39,70,8,up,learned_s29,0.7559524076550888
tfprod-req000098-00e89186,384,39,70,8,up,learned_s47,0.7576470888256235
tfprod-req000098-00e89186,384,39,70,8,up,native,0.3209642162897671
tfprod-req000098-00e89186,384,39,70,8,up,overcomplete_2x,0.7357060009379172
tfprod-req000098-00e89186,384,39,70,8,up,pca,0.7636309680607378
tfprod-req000098-00e89186,384,39,70,8,up,progressive_best,0.7412163846702946
tfprod-req000098-00e89186,384,39,70,8,up,random,0.2741270550554842
tfprod-req000098-00e89186,384,39,70,8,up,two_view_oracle,0.7606265784946469
tfprod-req000098-00e89186,400,20,72,2,down,generalized,0.2942730419066908
tfprod-req000098-00e89186,400,20,72,2,down,learned_s11,0.3036230127201249
tfprod-req000098-00e89186,400,20,72,2,down,learned_s29,0.27234821855215197
tfprod-req000098-00e89186,400,20,72,2,down,learned_s47,0.15997785333156406
tfprod-req000098-00e89186,400,20,72,2,down,native,0.3890923656699305
tfprod-req000098-00e89186,400,20,72,2,down,overcomplete_2x,0.2451889810737505
tfprod-req000098-00e89186,400,20,72,2,down,pca,0.19376744285677316
tfprod-req000098-00e89186,400,20,72,2,down,progressive_best,0.49183174082173414
tfprod-req000098-00e89186,400,20,72,2,down,random,0.05753856382174072
tfprod-req000098-00e89186,400,20,72,2,down,two_view_oracle,0.2846939748064112
tfprod-req000098-00e89186,400,20,72,2,gate,generalized,0.4892282454943579
tfprod-req000098-00e89186,400,20,72,2,gate,learned_s11,0.44182802101668933
tfprod-req000098-00e89186,400,20,72,2,gate,learned_s29,0.4608407132989624
tfprod-req000098-00e89186,400,20,72,2,gate,learned_s47,0.46916612295050764
tfprod-req000098-00e89186,400,20,72,2,gate,native,0.3288976424987674
tfprod-req000098-00e89186,400,20,72,2,gate,overcomplete_2x,0.41934436896791205
tfprod-req000098-00e89186,400,20,72,2,gate,pca,0.4691876955621864
tfprod-req000098-00e89186,400,20,72,2,gate,progressive_best,0.4819037408940843
tfprod-req000098-00e89186,400,20,72,2,gate,random,0.15925689938115822
tfprod-req000098-00e89186,400,20,72,2,gate,two_view_oracle,0.4854529327962685
tfprod-req000098-00e89186,400,20,72,2,up,generalized,0.34896828477953384
tfprod-req000098-00e89186,400,20,72,2,up,learned_s11,0.29048318964911224
tfprod-req000098-00e89186,400,20,72,2,up,learned_s29,0.32817254771901044
tfprod-req000098-00e89186,400,20,72,2,up,learned_s47,0.3585985144109115
tfprod-req000098-00e89186,400,20,72,2,up,native,0.23726018074431837
tfprod-req000098-00e89186,400,20,72,2,up,overcomplete_2x,0.28087491494780853
tfprod-req000098-00e89186,400,20,72,2,up,pca,0.3503355976717719
tfprod-req000098-00e89186,400,20,72,2,up,progressive_best,0.3571011427621131
tfprod-req000098-00e89186,400,20,72,2,up,random,0.15339754495593533
tfprod-req000098-00e89186,400,20,72,2,up,two_view_oracle,0.34954774952776807
tfprod-req000098-00e89186,400,20,148,1,down,generalized,0.3754352118815169
tfprod-req000098-00e89186,400,20,148,1,down,learned_s11,0.4815349634532321
tfprod-req000098-00e89186,400,20,148,1,down,learned_s29,0.22458842298705983
tfprod-req000098-00e89186,400,20,148,1,down,learned_s47,0.33123769143802084
tfprod-req000098-00e89186,400,20,148,1,down,native,0.8101291070753655
tfprod-req000098-00e89186,400,20,148,1,down,overcomplete_2x,0.4914974333070206
tfprod-req000098-00e89186,400,20,148,1,down,pca,0.5039490796242508
tfprod-req000098-00e89186,400,20,148,1,down,progressive_best,0.809260062464512
tfprod-req000098-00e89186,400,20,148,1,down,random,0.14749296610469143
tfprod-req000098-00e89186,400,20,148,1,down,two_view_oracle,0.49533316432451896
tfprod-req000098-00e89186,400,20,148,1,gate,generalized,0.5728548481798413
tfprod-req000098-00e89186,400,20,148,1,gate,learned_s11,0.5483295582160723
tfprod-req000098-00e89186,400,20,148,1,gate,learned_s29,0.541761932027478
tfprod-req000098-00e89186,400,20,148,1,gate,learned_s47,0.5162900022165718
tfprod-req000098-00e89186,400,20,148,1,gate,native,0.3176630039026469
tfprod-req000098-00e89186,400,20,148,1,gate,overcomplete_2x,0.49876091957668134
tfprod-req000098-00e89186,400,20,148,1,gate,pca,0.544072704056969
tfprod-req000098-00e89186,400,20,148,1,gate,progressive_best,0.5560439111117957
tfprod-req000098-00e89186,400,20,148,1,gate,random,0.15563682460500192
tfprod-req000098-00e89186,400,20,148,1,gate,two_view_oracle,0.5680430876031465
tfprod-req000098-00e89186,400,20,148,1,up,generalized,0.35554005707498804
tfprod-req000098-00e89186,400,20,148,1,up,learned_s11,0.2910994716405073
tfprod-req000098-00e89186,400,20,148,1,up,learned_s29,0.33715874275961755
tfprod-req000098-00e89186,400,20,148,1,up,learned_s47,0.30263533970833545
tfprod-req000098-00e89186,400,20,148,1,up,native,0.20803398119898664
tfprod-req000098-00e89186,400,20,148,1,up,overcomplete_2x,0.25066057803298014
tfprod-req000098-00e89186,400,20,148,1,up,pca,0.3018134148276762
tfprod-req000098-00e89186,400,20,148,1,up,progressive_best,0.3534141191689294
tfprod-req000098-00e89186,400,20,148,1,up,random,0.1651000343557503
tfprod-req000098-00e89186,400,20,148,1,up,two_view_oracle,0.3523955318590398
tfprod-req000098-00e89186,400,20,240,4,down,generalized,0.28823438614062613
tfprod-req000098-00e89186,400,20,240,4,down,learned_s11,0.3192936489542683
tfprod-req000098-00e89186,400,20,240,4,down,learned_s29,0.38497598197198724
tfprod-req000098-00e89186,400,20,240,4,down,learned_s47,0.3084316983499221
tfprod-req000098-00e89186,400,20,240,4,down,native,0.36955470022043946
tfprod-req000098-00e89186,400,20,240,4,down,overcomplete_2x,0.20120318528742306
tfprod-req000098-00e89186,400,20,240,4,down,pca,0.202167621731215
tfprod-req000098-00e89186,400,20,240,4,down,progressive_best,0.4886552216309664
tfprod-req000098-00e89186,400,20,240,4,down,random,0.260549608799399
tfprod-req000098-00e89186,400,20,240,4,down,two_view_oracle,0.29307622957453994
tfprod-req000098-00e89186,400,20,240,4,gate,generalized,0.4426521290411298
tfprod-req000098-00e89186,400,20,240,4,gate,learned_s11,0.4240649782495081
tfprod-req000098-00e89186,400,20,240,4,gate,learned_s29,0.43792382448628137
tfprod-req000098-00e89186,400,20,240,4,gate,learned_s47,0.4229834934263246
tfprod-req000098-00e89186,400,20,240,4,gate,native,0.24047127104584404
tfprod-req000098-00e89186,400,20,240,4,gate,overcomplete_2x,0.39517732741927863
tfprod-req000098-00e89186,400,20,240,4,gate,pca,0.4305065059551845
tfprod-req000098-00e89186,400,20,240,4,gate,progressive_best,0.43697452333437364
tfprod-req000098-00e89186,400,20,240,4,gate,random,0.1638038273482179
tfprod-req000098-00e89186,400,20,240,4,gate,two_view_oracle,0.4422487892258828
tfprod-req000098-00e89186,400,20,240,4,up,generalized,0.35660826457059036
tfprod-req000098-00e89186,400,20,240,4,up,learned_s11,0.3210869243556259
tfprod-req000098-00e89186,400,20,240,4,up,learned_s29,0.3846567312801181
tfprod-req000098-00e89186,400,20,240,4,up,learned_s47,0.34298415183134257
tfprod-req000098-00e89186,400,20,240,4,up,native,0.20297191934917364
tfprod-req000098-00e89186,400,20,240,4,up,overcomplete_2x,0.2931932794571352
tfprod-req000098-00e89186,400,20,240,4,up,pca,0.37686756714424263
tfprod-req000098-00e89186,400,20,240,4,up,progressive_best,0.36322397735836365
tfprod-req000098-00e89186,400,20,240,4,up,random,0.1283320645099696
tfprod-req000098-00e89186,400,20,240,4,up,two_view_oracle,0.37508622270465036
tfprod-req000098-00e89186,400,39,235,7,down,generalized,0.16448893172384677
tfprod-req000098-00e89186,400,39,235,7,down,learned_s11,0.18594219734525186
tfprod-req000098-00e89186,400,39,235,7,down,learned_s29,0.18394205699195212
tfprod-req000098-00e89186,400,39,235,7,down,learned_s47,0.19311219735120244
tfprod-req000098-00e89186,400,39,235,7,down,native,0.5496277501489699
tfprod-req000098-00e89186,400,39,235,7,down,overcomplete_2x,0.0860871748580871
tfprod-req000098-00e89186,400,39,235,7,down,pca,0.18198453633829081
tfprod-req000098-00e89186,400,39,235,7,down,progressive_best,0.6721075328713262
tfprod-req000098-00e89186,400,39,235,7,down,random,0.028574892674581586
tfprod-req000098-00e89186,400,39,235,7,down,two_view_oracle,0.1948596051996315
tfprod-req000098-00e89186,400,39,235,7,gate,generalized,0.6260146185829616
tfprod-req000098-00e89186,400,39,235,7,gate,learned_s11,0.5691748569799364
tfprod-req000098-00e89186,400,39,235,7,gate,learned_s29,0.6082551684620702
tfprod-req000098-00e89186,400,39,235,7,gate,learned_s47,0.5801876848364811
tfprod-req000098-00e89186,400,39,235,7,gate,native,0.2533350454884565
tfprod-req000098-00e89186,400,39,235,7,gate,overcomplete_2x,0.5660582625875696
tfprod-req000098-00e89186,400,39,235,7,gate,pca,0.5988842880197216
tfprod-req000098-00e89186,400,39,235,7,gate,progressive_best,0.5962242013534318
tfprod-req000098-00e89186,400,39,235,7,gate,random,0.12004232837920926
tfprod-req000098-00e89186,400,39,235,7,gate,two_view_oracle,0.6226586552559427
tfprod-req000098-00e89186,400,39,235,7,up,generalized,0.538679022004557
tfprod-req000098-00e89186,400,39,235,7,up,learned_s11,0.4957664549112819
tfprod-req000098-00e89186,400,39,235,7,up,learned_s29,0.5065919936433467
tfprod-req000098-00e89186,400,39,235,7,up,learned_s47,0.4811864443692114
tfprod-req000098-00e89186,400,39,235,7,up,native,0.22219281606217162
tfprod-req000098-00e89186,400,39,235,7,up,overcomplete_2x,0.47582321928869065
tfprod-req000098-00e89186,400,39,235,7,up,pca,0.5177974890905239
tfprod-req000098-00e89186,400,39,235,7,up,progressive_best,0.5190291596321278
tfprod-req000098-00e89186,400,39,235,7,up,random,0.11047974755487683
tfprod-req000098-00e89186,400,39,235,7,up,two_view_oracle,0.5356051670972936
tfprod-req000106-bd8b34bc,80,0,238,8,down,generalized,0.8636585380381827
tfprod-req000106-bd8b34bc,80,0,238,8,down,learned_s11,0.7672388208807066
tfprod-req000106-bd8b34bc,80,0,238,8,down,learned_s29,0.8072855394205473
tfprod-req000106-bd8b34bc,80,0,238,8,down,learned_s47,0.7697126181634942
tfprod-req000106-bd8b34bc,80,0,238,8,down,native,0.7907729536791009
tfprod-req000106-bd8b34bc,80,0,238,8,down,overcomplete_2x,0.7624396083114549
tfprod-req000106-bd8b34bc,80,0,238,8,down,pca,0.8651176798340339
tfprod-req000106-bd8b34bc,80,0,238,8,down,progressive_best,0.8325786135192202
tfprod-req000106-bd8b34bc,80,0,238,8,down,random,0.16636601468672
tfprod-req000106-bd8b34bc,80,0,238,8,down,two_view_oracle,0.8560188618233331
tfprod-req000106-bd8b34bc,80,0,238,8,gate,generalized,0.9354640238207745
tfprod-req000106-bd8b34bc,80,0,238,8,gate,learned_s11,0.9362688602115168
tfprod-req000106-bd8b34bc,80,0,238,8,gate,learned_s29,0.9178018807711352
tfprod-req000106-bd8b34bc,80,0,238,8,gate,learned_s47,0.8851788243927365
tfprod-req000106-bd8b34bc,80,0,238,8,gate,native,0.48932561613462994
tfprod-req000106-bd8b34bc,80,0,238,8,gate,overcomplete_2x,0.912282026611519
tfprod-req000106-bd8b34bc,80,0,238,8,gate,pca,0.9256236828954788
tfprod-req000106-bd8b34bc,80,0,238,8,gate,progressive_best,0.9123324350281079
tfprod-req000106-bd8b34bc,80,0,238,8,gate,random,0.16971660800330696
tfprod-req000106-bd8b34bc,80,0,238,8,gate,two_view_oracle,0.9293128822222065
tfprod-req000106-bd8b34bc,80,0,238,8,up,generalized,0.9166397364574984
tfprod-req000106-bd8b34bc,80,0,238,8,up,learned_s11,0.9217645233519388
tfprod-req000106-bd8b34bc,80,0,238,8,up,learned_s29,0.9011771801276157
tfprod-req000106-bd8b34bc,80,0,238,8,up,learned_s47,0.8624294804411178
tfprod-req000106-bd8b34bc,80,0,238,8,up,native,0.4942290471420977
tfprod-req000106-bd8b34bc,80,0,238,8,up,overcomplete_2x,0.8954810799947289
tfprod-req000106-bd8b34bc,80,0,238,8,up,pca,0.9117309702363479
tfprod-req000106-bd8b34bc,80,0,238,8,up,progressive_best,0.8872563808156568
tfprod-req000106-bd8b34bc,80,0,238,8,up,random,0.1840421901833109
tfprod-req000106-bd8b34bc,80,0,238,8,up,two_view_oracle,0.9147842953859121
tfprod-req000106-bd8b34bc,80,20,72,4,down,generalized,0.23057819316070036
tfprod-req000106-bd8b34bc,80,20,72,4,down,learned_s11,0.38100278315363667
tfprod-req000106-bd8b34bc,80,20,72,4,down,learned_s29,0.28572007944505
tfprod-req000106-bd8b34bc,80,20,72,4,down,learned_s47,0.37577915272822954
tfprod-req000106-bd8b34bc,80,20,72,4,down,native,0.49039513877563934
tfprod-req000106-bd8b34bc,80,20,72,4,down,overcomplete_2x,0.25865819048714855
tfprod-req000106-bd8b34bc,80,20,72,4,down,pca,0.3492542498068
tfprod-req000106-bd8b34bc,80,20,72,4,down,progressive_best,0.5264475223766956
tfprod-req000106-bd8b34bc,80,20,72,4,down,random,0.22710195337867828
tfprod-req000106-bd8b34bc,80,20,72,4,down,two_view_oracle,0.3645387809668525
tfprod-req000106-bd8b34bc,80,20,72,4,gate,generalized,0.6015135192659777
tfprod-req000106-bd8b34bc,80,20,72,4,gate,learned_s11,0.6021448034435801
tfprod-req000106-bd8b34bc,80,20,72,4,gate,learned_s29,0.5811957430034764
tfprod-req000106-bd8b34bc,80,20,72,4,gate,learned_s47,0.576533475000037
tfprod-req000106-bd8b34bc,80,20,72,4,gate,native,0.3440138955715709
tfprod-req000106-bd8b34bc,80,20,72,4,gate,overcomplete_2x,0.560291757796672
tfprod-req000106-bd8b34bc,80,20,72,4,gate,pca,0.5885935671399201
tfprod-req000106-bd8b34bc,80,20,72,4,gate,progressive_best,0.5825663197303357
tfprod-req000106-bd8b34bc,80,20,72,4,gate,random,0.1396074411467093
tfprod-req000106-bd8b34bc,80,20,72,4,gate,two_view_oracle,0.6032105225784403
tfprod-req000106-bd8b34bc,80,20,72,4,up,generalized,0.49617327509013387
tfprod-req000106-bd8b34bc,80,20,72,4,up,learned_s11,0.5179861455981719
tfprod-req000106-bd8b34bc,80,20,72,4,up,learned_s29,0.4480375818516719
tfprod-req000106-bd8b34bc,80,20,72,4,up,learned_s47,0.4726426919258742
tfprod-req000106-bd8b34bc,80,20,72,4,up,native,0.2511317172681874
tfprod-req000106-bd8b34bc,80,20,72,4,up,overcomplete_2x,0.45882333246272466
tfprod-req000106-bd8b34bc,80,20,72,4,up,pca,0.4772185880261546
tfprod-req000106-bd8b34bc,80,20,72,4,up,progressive_best,0.478826118970013
tfprod-req000106-bd8b34bc,80,20,72,4,up,random,0.15663432137922811
tfprod-req000106-bd8b34bc,80,20,72,4,up,two_view_oracle,0.5239487903147383
tfprod-req000106-bd8b34bc,96,0,238,5,down,generalized,0.8378957495098437
tfprod-req000106-bd8b34bc,96,0,238,5,down,learned_s11,0.6489734997503439
tfprod-req000106-bd8b34bc,96,0,238,5,down,learned_s29,0.8718346324033643
tfprod-req000106-bd8b34bc,96,0,238,5,down,learned_s47,0.8389004800717028
tfprod-req000106-bd8b34bc,96,0,238,5,down,native,0.9283749329026691
tfprod-req000106-bd8b34bc,96,0,238,5,down,overcomplete_2x,0.8603274226935315
tfprod-req000106-bd8b34bc,96,0,238,5,down,pca,0.9404482200535198
tfprod-req000106-bd8b34bc,96,0,238,5,down,progressive_best,0.9493540969241419
tfprod-req000106-bd8b34bc,96,0,238,5,down,random,0.12718270224009454
tfprod-req000106-bd8b34bc,96,0,238,5,down,two_view_oracle,0.9180670577685488
tfprod-req000106-bd8b34bc,96,0,238,5,gate,generalized,0.920561157165525
tfprod-req000106-bd8b34bc,96,0,238,5,gate,learned_s11,0.8499119620299852
tfprod-req000106-bd8b34bc,96,0,238,5,gate,learned_s29,0.8967097025714269
tfprod-req000106-bd8b34bc,96,0,238,5,gate,learned_s47,0.8674264696605594
tfprod-req000106-bd8b34bc,96,0,238,5,gate,native,0.3307478775688374
tfprod-req000106-bd8b34bc,96,0,238,5,gate,overcomplete_2x,0.837599401165684
tfprod-req000106-bd8b34bc,96,0,238,5,gate,pca,0.9186843325741185
tfprod-req000106-bd8b34bc,96,0,238,5,gate,progressive_best,0.9124031480466224
tfprod-req000106-bd8b34bc,96,0,238,5,gate,random,0.3294941029929664
tfprod-req000106-bd8b34bc,96,0,238,5,gate,two_view_oracle,0.9118137509298793
tfprod-req000106-bd8b34bc,96,0,238,5,up,generalized,0.913109482769657
tfprod-req000106-bd8b34bc,96,0,238,5,up,learned_s11,0.8212496226340302
tfprod-req000106-bd8b34bc,96,0,238,5,up,learned_s29,0.8767511835186714
tfprod-req000106-bd8b34bc,96,0,238,5,up,learned_s47,0.8530606683410971
tfprod-req000106-bd8b34bc,96,0,238,5,up,native,0.37827181046747227
tfprod-req000106-bd8b34bc,96,0,238,5,up,overcomplete_2x,0.8177903160761977
tfprod-req000106-bd8b34bc,96,0,238,5,up,pca,0.9112950739419723
tfprod-req000106-bd8b34bc,96,0,238,5,up,progressive_best,0.9111179123390378
tfprod-req000106-bd8b34bc,96,0,238,5,up,random,0.28464084202273937
tfprod-req000106-bd8b34bc,96,0,238,5,up,two_view_oracle,0.9053702965042811
tfprod-req000106-bd8b34bc,96,39,22,6,down,generalized,0.26727017999309455
tfprod-req000106-bd8b34bc,96,39,22,6,down,learned_s11,0.29301413632505685
tfprod-req000106-bd8b34bc,96,39,22,6,down,learned_s29,0.2504997436232414
tfprod-req000106-bd8b34bc,96,39,22,6,down,learned_s47,0.28695504542340605
tfprod-req000106-bd8b34bc,96,39,22,6,down,native,0.30281159699833216
tfprod-req000106-bd8b34bc,96,39,22,6,down,overcomplete_2x,0.32102899644363087
tfprod-req000106-bd8b34bc,96,39,22,6,down,pca,0.28255426351115487
tfprod-req000106-bd8b34bc,96,39,22,6,down,progressive_best,0.3359025236904154
tfprod-req000106-bd8b34bc,96,39,22,6,down,random,0.15003146676929452
tfprod-req000106-bd8b34bc,96,39,22,6,down,two_view_oracle,0.2882317168939008
tfprod-req000106-bd8b34bc,96,39,22,6,gate,generalized,0.8421563930043783
tfprod-req000106-bd8b34bc,96,39,22,6,gate,learned_s11,0.8296108002561469
tfprod-req000106-bd8b34bc,96,39,22,6,gate,learned_s29,0.8317835714842277
tfprod-req000106-bd8b34bc,96,39,22,6,gate,learned_s47,0.8247847775339723
tfprod-req000106-bd8b34bc,96,39,22,6,gate,native,0.4863374541392186
tfprod-req000106-bd8b34bc,96,39,22,6,gate,overcomplete_2x,0.8161079222726951
tfprod-req000106-bd8b34bc,96,39,22,6,gate,pca,0.8395204424182435
tfprod-req000106-bd8b34bc,96,39,22,6,gate,progressive_best,0.8304809526564254
tfprod-req000106-bd8b34bc,96,39,22,6,gate,random,0.18278736281975955
tfprod-req000106-bd8b34bc,96,39,22,6,gate,two_view_oracle,0.8356314383044223
tfprod-req000106-bd8b34bc,96,39,22,6,up,generalized,0.6989131256587033
tfprod-req000106-bd8b34bc,96,39,22,6,up,learned_s11,0.6633735044069617
tfprod-req000106-bd8b34bc,96,39,22,6,up,learned_s29,0.6580809130228435
tfprod-req000106-bd8b34bc,96,39,22,6,up,learned_s47,0.6359188573751502
tfprod-req000106-bd8b34bc,96,39,22,6,up,native,0.25347463801052816
tfprod-req000106-bd8b34bc,96,39,22,6,up,overcomplete_2x,0.6446651990655887
tfprod-req000106-bd8b34bc,96,39,22,6,up,pca,0.6893013147047664
tfprod-req000106-bd8b34bc,96,39,22,6,up,progressive_best,0.6896856539913951
tfprod-req000106-bd8b34bc,96,39,22,6,up,random,0.12718100689937006
tfprod-req000106-bd8b34bc,96,39,22,6,up,two_view_oracle,0.6931088028241137
tfprod-req000106-bd8b34bc,96,39,189,3,down,generalized,0.44869812993491953
tfprod-req000106-bd8b34bc,96,39,189,3,down,learned_s11,0.48557767747894987
tfprod-req000106-bd8b34bc,96,39,189,3,down,learned_s29,0.43221401528729486
tfprod-req000106-bd8b34bc,96,39,189,3,down,learned_s47,0.42531724401077914
tfprod-req000106-bd8b34bc,96,39,189,3,down,native,0.44037324048840953
tfprod-req000106-bd8b34bc,96,39,189,3,down,overcomplete_2x,0.4853306033254555
tfprod-req000106-bd8b34bc,96,39,189,3,down,pca,0.5362090214116565
tfprod-req000106-bd8b34bc,96,39,189,3,down,progressive_best,0.5281763726434543
tfprod-req000106-bd8b34bc,96,39,189,3,down,random,0.11820043296307729
tfprod-req000106-bd8b34bc,96,39,189,3,down,two_view_oracle,0.5269222796985994
tfprod-req000106-bd8b34bc,96,39,189,3,gate,generalized,0.7770371281005042
tfprod-req000106-bd8b34bc,96,39,189,3,gate,learned_s11,0.7422668341596217
tfprod-req000106-bd8b34bc,96,39,189,3,gate,learned_s29,0.7373263428648131
tfprod-req000106-bd8b34bc,96,39,189,3,gate,learned_s47,0.7188764494794144
tfprod-req000106-bd8b34bc,96,39,189,3,gate,native,0.3739937400252076
tfprod-req000106-bd8b34bc,96,39,189,3,gate,overcomplete_2x,0.7086930893002943
tfprod-req000106-bd8b34bc,96,39,189,3,gate,pca,0.735647953903896
tfprod-req000106-bd8b34bc,96,39,189,3,gate,progressive_best,0.766751950027034
tfprod-req000106-bd8b34bc,96,39,189,3,gate,random,0.20855209191250346
tfprod-req000106-bd8b34bc,96,39,189,3,gate,two_view_oracle,0.7710259948178493
tfprod-req000106-bd8b34bc,96,39,189,3,up,generalized,0.6865306749850606
tfprod-req000106-bd8b34bc,96,39,189,3,up,learned_s11,0.6627513713847101
tfprod-req000106-bd8b34bc,96,39,189,3,up,learned_s29,0.6383005830772663
tfprod-req000106-bd8b34bc,96,39,189,3,up,learned_s47,0.6565153385590006
tfprod-req000106-bd8b34bc,96,39,189,3,up,native,0.2399852927932989
